band_name,album,song_name,listen_date
10000 Maniacs,Love Among The Ruins,More Than This,3/5/12
10000 Maniacs,Love Among The Ruins,More Than This,3/4/12
10000 Maniacs,Love Among The Ruins,More Than This,3/3/12
10000 Maniacs,Love Among The Ruins,More Than This,3/3/12
10000 Maniacs,MTV Unplugged,These Are Days [MTV Unplugged Version],2/7/12
10000 Maniacs,Love Among The Ruins,More Than This,12/9/11
10000 Maniacs,Love Among The Ruins,More Than This,12/9/11
10000 Maniacs,MTV Unplugged,I'm Not The Man [MTV Unplugged Version],12/9/11
10000 Maniacs,MTV Unplugged,Candy Everybody Wants [MTV Unplugged Version],12/9/11
10000 Maniacs,MTV Unplugged,Eat For Two [MTV Unplugged Version],12/9/11
10000 Maniacs,MTV Unplugged,These Are Days [MTV Unplugged Version],12/9/11
10000 Maniacs,MTV Unplugged,These Are Days [MTV Unplugged Version],11/14/11
10000 Maniacs,MTV Unplugged,Because The Night  [MTV Unplugged Version],11/14/11
10000 Maniacs,MTV Unplugged,These Are Days [MTV Unplugged Version],11/14/11
10000 Maniacs,MTV Unplugged,These Are Days [MTV Unplugged Version],11/13/11
10000 Maniacs,Love Among The Ruins,More Than This,11/13/11
10000 Maniacs,Love Among The Ruins,More Than This,11/13/11
10000 Maniacs,MTV Unplugged,These Are Days [MTV Unplugged Version],11/13/11
10000 Maniacs,In My Tribe [Reissue],Gun Shy,9/24/08
10000 Maniacs,In My Tribe [Reissue],A Campfire Song,9/16/08
10000 Maniacs,,Hey Jack Kerouac,7/11/08
12. slam from the streets rou,,immortal technique vs. smoke,6/17/10
13. slam from the streets fin,,phenomeron vs. immortal techn,1/19/10
13th Floor Elevators,The Psychedelic World Of The 13th Floor Elevators CD1,You're Gonna Miss Me,11/10/11
13th Floor Elevators,The Psychedelic World Of The 13th Floor Elevators CD1,You're Gonna Miss Me,11/10/11
13th Floor Elevators,The Psychedelic World Of The 13th Floor Elevators CD1,You're Gonna Miss Me,9/29/11
13th Floor Elevators,The Psychedelic Sounds Of The 13th Floor Elevators,Kingdom of Heaven,6/24/10
16volt,FullBlackHabit,Come For You,4/6/10
1942-A Love Story,1942 - A Love Story,Ek Ladki Ko Dekha,6/21/11
1942-A Love Story,1942 - A Love Story,Ek Ladki Ko Dekha,6/21/11
1942-A Love Story,,Ek Ladki Ko Dekha,4/4/08
1942-A Love Story,,Ek Ladki Ko Dekha,4/4/08
1942-A Love Story,,Ek Ladki Ko Dekha,6/8/07
1942-A Love Story,,Ek Ladki Ko Dekha,6/8/07
1942-A Love Story,,Ek Ladki Ko Dekha,6/8/07
1942-A Love Story,,Ek Ladki Ko Dekha,4/25/07
1942-A Love Story,,Ek Ladki Ko Dekha,4/19/07
1942-A Love Story,,Ek Ladki Ko Dekha,11/10/06
1942-A Love Story,,Ek Ladki Ko Dekha,10/16/06
1942-A Love Story,,Ek Ladki Ko Dekha,9/6/06
1942-A Love Story,,Ek Ladki Ko Dekha,9/5/06
1942-A Love Story,,Ek Ladki Ko Dekha,9/5/06
1942-A Love Story,,Ek Ladki Ko Dekha,9/5/06
1942-A Love Story,,Ek Ladki Ko Dekha,9/5/06
1942-A Love Story,,Ek Ladki Ko Dekha,9/2/06
1942-A Love Story,,Ek Ladki Ko Dekha,9/1/06
1942-A Love Story,,Ek Ladki Ko Dekha,8/27/06
1942-A Love Story,,Ek Ladki Ko Dekha,8/18/06
1942-A Love Story,,Ek Ladki Ko Dekha,7/24/06
1942-A Love Story,,Ek Ladki Ko Dekha,7/24/06
1942-A Love Story,,Ek Ladki Ko Dekha,7/24/06
1942-A Love Story,,Ek Ladki Ko Dekha,7/24/06
1942-A Love Story,,Ek Ladki Ko Dekha,7/21/06
1942-A Love Story,,Ek Ladki Ko Dekha,7/20/06
1942-A Love Story,,Ek Ladki Ko Dekha,7/20/06
1942-A Love Story,,Ek Ladki Ko Dekha,7/20/06
1942-A Love Story,,Ek Ladki Ko Dekha,7/20/06
1942-A Love Story,,Ek Ladki Ko Dekha,7/20/06
2 Bad Card (Adrian Sherwood),Roots Uprising,Equal Rights And Justice,1/29/12
2Pac,The Best of 2Pac - Pt. 1: Thug,California Love - Original Mix (Explicit),4/10/14
2Pac,The Best of 2Pac - Pt. 1: Thug,California Love - Original Mix (Explicit),12/3/13
2Pac,The Best of 2Pac - Pt. 1: Thug,California Love - Original Mix (Explicit),7/25/13
2Pac,The Best of 2Pac - Pt. 1: Thug,California Love - Original Mix (Explicit),6/16/13
2Pac,The Don Killuminati: The 7 Day Theory,2pac - Makaveli - The Don Killuminati The 7 Day Theory - 08 - Krazy,8/10/12
2Pac,Hip Hop Story: Tha Movie (Soundtrack),Thug Luv,1/27/12
2Pac,The Best of 2Pac -  Pt. 1: Thug,California Love - Original Mix (Explicit),12/29/11
2Pac,,Dear Mama,5/17/11
2Pac,,2 Of Amerikaz Most Wanted,5/16/11
3 Mustaphas 3,Play Musty for Me,Marmures Zydeco,7/13/11
3 Mustaphas 3,Play Musty for Me,Ah Ya Assmar El Lawn,7/7/11
3 Mustaphas 3,Heart Of Uncle,Trois Fois Trois,7/6/11
30 Seconds to Mars,This Is War,Night of the Hunter,12/6/10
39 Clocks,Pain It Dark,Shake The Hippie,12/29/12
40 Winks,The Lucid Effect,Wise Up,11/10/10
45 Dip,H’‚tel Costes - La suite - by St’©phane Pompougnac,Lizzie's Baloon,1/3/14
4hero,Play With The Changes,Morning Child,10/22/13
4hero,Play With The Changes,Morning Child,10/22/13
50 Cent,Get Rich Or Die Tryin' / The Massacre,In Da Club,4/10/14
50 Cent,Get Rich Or Die Tryin' / The Massacre,In Da Club,4/8/14
50 Cent,Get Rich Or Die Tryin' / The Massacre,In Da Club,3/1/14
50 Cent,Get Rich Or Die Tryin' / The Massacre,In Da Club,7/25/13
50 Cent,Get Rich Or Die Tryin' / The Massacre,In Da Club,12/29/11
50 Cent,8 Mile,Love Me,6/7/11
50 Cent,8 Mile (Retail),Various Artists - 8 Mile (OST) - 05 - Places To Go (50 Cent),5/4/11
50 Cent,8 Mile,Love Me,6/23/10
50 Cent,The Hits and Unreleased Volume 1,The Good Die Young,7/18/06
5th Ward Boyz,Recognize the Mob,Mind On Money - Screwed & Chopped,12/3/13
65daysofstatic,Radio Protector,Radio Protector,1/24/13
65daysofstatic,The Fall of Math,Hole,6/27/11
65daysofstatic,The Fall of Math,Hole,6/17/11
65daysofstatic,One Time for All Time,Await Rescue,5/14/11
65daysofstatic,Escape from New York,Radio Protector,5/14/11
65daysofstatic,One Time for All Time,Drove Through Ghosts to Get Here,5/12/11
65daysofstatic,The Fall of Math,Another Code Against the Gone,4/29/11
7 Days Of Funk,7 Days Of Funk,Faden Away,12/28/13
7 Days Of Funk,7 Days Of Funk,Let It Go,12/28/13
7 Days Of Funk,7 Days Of Funk,Hit Da Pavement,12/28/13
7 Days Of Funk,7 Days Of Funk,Systamatic (Bonus Track),12/28/13
7 Days Of Funk,7 Days Of Funk,I'll Be There 4U,12/28/13
7 Days Of Funk,7 Days Of Funk,Do My Thang,12/28/13
7 Days Of Funk,7 Days Of Funk,Ride,12/28/13
7 Days Of Funk,7 Days Of Funk,1Question?,12/28/13
7 Days Of Funk,7 Days Of Funk,Faden Away,12/28/13
7 Days Of Funk,7 Days Of Funk,Let It Go,12/28/13
7 Days Of Funk,7 Days Of Funk,Hit Da Pavement,12/28/13
7 Days Of Funk,7 Days Of Funk,Systamatic (Bonus Track),12/28/13
7 Days Of Funk,7 Days Of Funk,I'll Be There 4U,12/28/13
7 Days Of Funk,7 Days Of Funk,Do My Thang,12/28/13
7 Days Of Funk,7 Days Of Funk,Ride,12/28/13
7 Days Of Funk,7 Days Of Funk,1Question?,12/28/13
7 Days Of Funk,7 Days Of Funk,Faden Away,12/28/13
7 Days Of Funk,7 Days Of Funk,Let It Go,12/28/13
7 Days Of Funk,7 Days Of Funk,Hit Da Pavement,12/28/13
7 NOTAS 7 COLORES FEAT. COMPANY FLOW,77,NYC-BCN,9/1/13
7 NOTAS 7 COLORES FEAT. COMPANY FLOW,77,NYC-BCN,9/1/13
7 NOTAS 7 COLORES FEAT. COMPANY FLOW,77,NYC-BCN,9/1/13
7 NOTAS 7 COLORES FEAT. COMPANY FLOW,77,NYC-BCN,9/1/13
7 NOTAS 7 COLORES FEAT. COMPANY FLOW,77,NYC-BCN,9/1/13
7 NOTAS 7 COLORES FEAT. COMPANY FLOW,77,NYC-BCN,9/1/13
7L & Esoteric,The Soul Purpose,You Know the Concept,4/26/10
7SECONDS,Walk Together Rock Together,Out of Touch,7/14/09
800beloved,Everything Purple,Tidal,4/6/11
800beloved,Bouquet,The Skeleton Collection,4/5/11
9 Lazy 9,Ninja Cuts - Flexistentialism,Turn Me Loose,2/22/12
9 Lazy 9,Electric Lazyland,Very Gently,8/3/11
9 Lazy 9,Paradise Blown,Not Nice,6/27/11
9 Lazy 9,Paradise Blown,Not Nice,6/8/11
9 Lazy 9,Electric Lazyland,Swingpool,5/27/11
9 Lazy 9,Paradise Blown,Not Nice,5/17/11
9 Lazy 9,Paradise Blown,Not Nice,4/26/11
9 Lazy 9,Electric Lazyland,Very Gently,4/8/11
9 Lazy 9,Paradise Blown,Brothers of the Red,3/30/11
9 Lazy 9,Paradise Blown,Turn Me Loose,11/10/10
9 Lazy 9,Electric Lazyland,Monk's Dream,11/4/10
9 Lazy 9,Paradise Blown,Summer,11/3/10
9 Lazy 9,Paradise Blown,The Herb,11/2/10
9 Lazy 9,Paradise Blown,Shak,11/2/10
9 Lazy 9,Sweet Jones,Big Six,8/7/10
9 Lazy 9,Paradise Blown,Brothers of the Red,7/7/10
93MillionMilesFromTheSun,Rock Back for Japan Vol. 4,Sorrow Song,8/17/11
93MillionMilesFromTheSun,93millionmilesfromthesun,When I Look Up I See Nothing,6/26/11
93MillionMilesFromTheSun,93millionmilesfromthesun,Never Understand,6/25/11
9th Wonder,The Wonder Years,Loyalty ft. Masta Killa & Halo,6/9/12
9th Wonder,The Wonder Years,Hearing the Melody ft. Skyzoo Fashawn & King Mez,6/9/12
9th Wonder,The Wonder Years,Streets Of Music ft. Tanya Morgan & Enigma of Actual Proof,6/9/12
9th Wonder,The Wonder Years,Enjoy (West Coastin') Ft. Warren G Murs & Kendrick Lamar,6/9/12
9th Wonder,The Wonder Years,Band Practice Pt 2. Ft. Phonte & Median,6/9/12
9th Wonder,The Wonder Years,Make it Big ft. Khrysis,6/9/12
9th Wonder,Black is Back,Allure,1/21/10
A,Teen Dance Ordinance,Better Off With Him,12/28/09
A Perfect Circle,Thirteenth Step,Blue,4/26/10
A Place to Bury Strangers,A Place To Bury Strangers,To Fix the Gash In Your Head,8/22/11
A Place to Bury Strangers,A Place To Bury Strangers,I Know I'll See You,6/27/11
A Place to Bury Strangers,A Place To Bury Strangers,To Fix the Gash In Your Head,6/17/11
A Place to Bury Strangers,Exploding Head,I Lived My Life To Stand In The Shadow Of Your Heart,6/13/11
A Place to Bury Strangers,A Place To Bury Strangers,I Know I'll See You,6/13/11
A Place to Bury Strangers,A Place To Bury Strangers,My Weakness,6/13/11
A Place to Bury Strangers,Exploding Head,In Your Heart,5/21/11
A Place to Bury Strangers,A Place To Bury Strangers,Ocean,3/25/11
A Place to Bury Strangers,A Place To Bury Strangers (Killer Pimp),She Dies,4/29/10
A Place to Bury Strangers,Exploding Head,It Is Nothing,4/20/10
A Place to Bury Strangers,,Ego Death,4/5/10
A Place to Bury Strangers,,It Is Nothing,4/5/10
A Place to Bury Strangers,A Place To Bury Strangers,To Fix the Gash In Your Head,9/9/09
A Place to Bury Strangers,A Place To Bury Strangers,I Know I'll See You,3/12/09
A Place to Bury Strangers,A Place To Bury Strangers,To Fix the Gash In Your Head,12/11/08
A Shoreline Dream,recollections of memory,seattle,4/6/11
A Shoreline Dream,Avoiding the Consequences,Laying This One Down Now,4/5/11
A Shoreline Dream,COASTAL,New York,4/5/11
A Shoreline Dream,recollections of memory,the night before,3/28/11
A Silver Mt. Zion,Kollaps Tradixionales,There Is A Light,8/14/13
A Silver Mt. Zion,,blown-out joy from heaven's mercied hole,6/30/11
A Silver Mt. Zion,He Has Left Us Alone but Shafts of Light Sometimes Grace the Corners of Our Rooms...,13 Angels Standing Guard 'round the Side of Your Bed,6/30/11
A Silver Mt. Zion,,Hang On To Each Other,5/25/11
A Sunny Day In Glasgow,Scribble Mural Comic Journal,Ghost in the Graveyard,4/5/10
A Sunny Day In Glasgow,Tout New Age,Yellow,4/5/10
A Tribe Called Quest,The Anthology,Stressed Out,3/22/14
A Tribe Called Quest,The Anthology,Stressed Out,3/18/14
A Tribe Called Quest,The Anthology,Stressed Out,3/17/14
A Tribe Called Quest,The Anthology,Find a Way,3/16/14
A Tribe Called Quest,The Anthology,Stressed Out,3/16/14
A Tribe Called Quest,The Anthology,Stressed Out,3/13/14
A Tribe Called Quest,The Anthology,Find a Way,3/12/14
A Tribe Called Quest,The Anthology,Stressed Out,3/12/14
A Tribe Called Quest,The Anthology,Stressed Out,3/10/14
A Tribe Called Quest,The Anthology,Find a Way,3/6/14
A Tribe Called Quest,The Anthology,Stressed Out,3/6/14
A Tribe Called Quest,The Anthology,Stressed Out,3/6/14
A Tribe Called Quest,The Anthology,Find a Way,3/6/14
A Tribe Called Quest,The Anthology,Stressed Out,3/5/14
A Tribe Called Quest,The Anthology,Find a Way,3/3/14
A Tribe Called Quest,The Anthology,Stressed Out,3/3/14
A Tribe Called Quest,Midnight Marauders,Electric Relaxation,2/13/14
A Tribe Called Quest,The Low End Theory,Excursions,1/28/14
A Tribe Called Quest,Midnight Marauders,Steve Biko (Stir It Up),1/28/14
A Tribe Called Quest,Midnight Marauders,Electric Relaxation,11/17/13
A Tribe Called Quest,Midnight Marauders,Electric Relaxation,9/15/13
A Tribe Called Quest,Midnight Marauders,Electric Relaxation,9/2/13
A Tribe Called Quest,Midnight Marauders,Electric Relaxation,8/31/13
A Tribe Called Quest,Midnight Marauders,Electric Relaxation,8/26/13
A Tribe Called Quest,Midnight Marauders,Electric Relaxation,7/20/13
A Tribe Called Quest,2K7,Lyrics to Go (Remix),7/12/13
A Tribe Called Quest,Midnight Marauders,8 Million Stories,6/7/13
A Tribe Called Quest,Midnight Marauders,Award Tour,6/7/13
A Tribe Called Quest,Midnight Marauders,Award Tour,6/6/13
A Tribe Called Quest,Midnight Marauders,Electric Relaxation,3/12/12
A Tribe Called Quest,The Anthology,Stressed Out Featuring Faith Evans,3/5/12
A Tribe Called Quest,Midnight Marauders,Electric Relaxation,3/2/12
A Tribe Called Quest,Midnight Marauders,Electric Relaxation,3/2/12
A Tribe Called Quest,The Anthology,Stressed Out Featuring Faith Evans,2/27/12
A Tribe Called Quest,The Anthology,Stressed Out Featuring Faith Evans,2/27/12
A Tribe Called Quest,Midnight Marauders,Electric Relaxation,2/21/12
A Tribe Called Quest,Midnight Marauders,Electric Relaxation,2/21/12
A Tribe Called Quest,Midnight Marauders,Electric Relaxation,2/17/12
A Tribe Called Quest,Hits Rarities & Remixes,Lyrics To Go - Tumblin' Dice Remix,2/16/12
A Tribe Called Quest,The Anthology,Jazz (We've Got),8/3/11
A Tribe Called Quest,The Love Movement,His Name Is Mutty Ranks,8/3/11
A Tribe Called Quest,Can I Kick It?,Can I Kick It? (Spirit Mix),8/2/11
A Tribe Called Quest,People's Instinctive Travels,Luck Of Lucien,8/2/11
A Tribe Called Quest,The Anthology,Award Tour,8/1/11
A Tribe Called Quest,Midnight Marauders,Steve Biko (Stir It Up),7/29/11
A Tribe Called Quest,The Anthology,Check the Rhime,7/8/11
A Tribe Called Quest,The Anthology,Bonita Applebum,6/27/11
A Tribe Called Quest,The Anthology,Check the Rhime,6/27/11
A Tribe Called Quest,The Anthology,Vivrant Thing - Violator (feat. Q-Tip),6/26/11
A Tribe Called Quest,The Anthology,Sucka Nigga,6/26/11
A Tribe Called Quest,The Anthology,Sucka Nigga,6/26/11
A Tribe Called Quest,The Anthology,Find a Way,6/26/11
A Tribe Called Quest,The Anthology,Find a Way,6/26/11
A Tribe Called Quest,The Anthology,Keeping It Moving,6/26/11
A Tribe Called Quest,The Anthology,Description Of A Fool,6/26/11
A Tribe Called Quest,The Anthology,Luck Of Lucien,6/26/11
A Tribe Called Quest,The Anthology,Stressed Out (feat. Faith Evans),6/26/11
A Tribe Called Quest,The Anthology,Oh My God,6/26/11
A Tribe Called Quest,The Anthology,Hot Sex,6/26/11
A Tribe Called Quest,The Anthology,I Left My Wallet in El Segundo,6/26/11
A Tribe Called Quest,The Anthology,Jazz (We've Got),6/26/11
A Tribe Called Quest,The Anthology,Electric Relaxation,6/26/11
A Tribe Called Quest,The Anthology,If the Papes Come,6/26/11
A Tribe Called Quest,The Anthology,Buggin' Out,6/26/11
A Tribe Called Quest,The Anthology,Can I Kick It?,6/26/11
A Tribe Called Quest,The Anthology,Award Tour,6/26/11
A Tribe Called Quest,The Anthology,Bonita Applebum,6/26/11
A Tribe Called Quest,The Anthology,Check the Rhime,6/26/11
A Tribe Called Quest,The Anthology,Can I Kick It?,6/1/11
A Tribe Called Quest,The Anthology,Award Tour,5/31/11
A Tribe Called Quest,The Anthology,Check the Rhime,5/31/11
A Tribe Called Quest,The Low End Theory,Scenario,5/27/11
A Tribe Called Quest,People's Instinctive Travels,Push It Along,5/17/11
A Tribe Called Quest,The Low End Theory,Check the Rhime,5/17/11
A Tribe Called Quest,The Anthology,I Left My Wallet in El Segundo,5/17/11
A Tribe Called Quest,The Anthology,Keeping It Moving,5/16/11
A Tribe Called Quest,The Anthology,Oh My God,5/12/11
A Tribe Called Quest,The Anthology,I Left My Wallet in El Segundo,5/10/11
A Tribe Called Quest,People's Instinctive Travels,Rhythm (Devoted to the Art of,5/9/11
A Tribe Called Quest,Beats Rhymes and Life,Get a Hold,5/3/11
A Tribe Called Quest,The Anthology,Check the Rhime,4/26/11
A Tribe Called Quest,The Anthology,Check the Rhime,4/20/11
A Tribe Called Quest,The Low End Theory,Everything Is Fair,4/15/11
A Tribe Called Quest,Midnight Marauders,Award Tour (feat. Truggy The,4/15/11
A Tribe Called Quest,The Anthology,Check the Rhime,4/14/11
A Tribe Called Quest,The Low End Theory,Vibes and Stuff,4/11/11
A Tribe Called Quest,The Anthology,Jazz (We've Got),3/4/11
A Tribe Called Quest,The Anthology,Electric Relaxation,3/4/11
A Tribe Called Quest,The Anthology,If the Papes Come,3/4/11
A Tribe Called Quest,The Anthology,Buggin' Out,3/4/11
A Tribe Called Quest,The Anthology,Scenario,3/4/11
A Tribe Called Quest,The Anthology,Can I Kick It?,3/4/11
A Tribe Called Quest,The Anthology,Award Tour,3/4/11
A Tribe Called Quest,The Anthology,Bonita Applebum,3/4/11
A Tribe Called Quest,The Anthology,Check the Rhime,3/4/11
A Tribe Called Quest,The Anthology,If the Papes Come,2/17/11
A Tribe Called Quest,The Anthology,Buggin' Out,2/17/11
A Tribe Called Quest,The Anthology,Scenario,2/17/11
A Tribe Called Quest,The Anthology,Can I Kick It?,2/17/11
A Tribe Called Quest,The Anthology,Award Tour,2/17/11
A Tribe Called Quest,The Anthology,Bonita Applebum,2/17/11
A Tribe Called Quest,The Anthology,Bonita Applebum,2/11/11
A Tribe Called Quest,The Anthology,Check the Rhime,2/11/11
A Tribe Called Quest,The Love Movement,Rock Rock Y'All feat. Punchli,2/4/11
A Tribe Called Quest,Can I Kick It?,Can I Kick It? (Spirit Mix),1/21/11
A Tribe Called Quest,The Anthology,Can I Kick It?,1/5/11
A Tribe Called Quest,The Anthology,Check the Rhime,1/3/11
A Tribe Called Quest,The Anthology,Buggin' Out,1/2/11
A Tribe Called Quest,The Low End Theory,Scenario,12/28/10
A Tribe Called Quest,The Anthology,Bonita Applebum,12/24/10
A Tribe Called Quest,The Anthology,Check the Rhime,12/10/10
A Tribe Called Quest,The Anthology,Electric Relaxation,12/3/10
A Tribe Called Quest,The Love Movement,The Love,12/3/10
A Tribe Called Quest,The Love Movement,Like It Like That,11/29/10
A Tribe Called Quest,The Anthology,Award Tour,11/29/10
A Tribe Called Quest,The Anthology,Check the Rhime,11/29/10
A Tribe Called Quest,The Anthology,Check the Rhime,11/27/10
A Tribe Called Quest,The Anthology,Award Tour,11/26/10
A Tribe Called Quest,The Anthology,Scenario,11/26/10
A Tribe Called Quest,The Anthology,Can I Kick It?,11/25/10
A Tribe Called Quest,The Anthology,Check the Rhime,11/19/10
A Tribe Called Quest,The Anthology,Scenario,11/16/10
A Tribe Called Quest,The Anthology,Can I Kick It?,11/5/10
A Tribe Called Quest,The Anthology,Can I Kick It?,11/5/10
A Tribe Called Quest,Midnight Marauders,We Can Get Down,11/4/10
A Tribe Called Quest,Midnight Marauders,Midnight (feat. Raphael Wiggi,11/4/10
A Tribe Called Quest,Midnight Marauders,Sucka Nigga,11/4/10
A Tribe Called Quest,Midnight Marauders,8 Million Stories,11/4/10
A Tribe Called Quest,Midnight Marauders,Award Tour (feat. Truggy The,11/4/10
A Tribe Called Quest,Midnight Marauders,Steve Biko (Stir It Up),11/4/10
A Tribe Called Quest,Midnight Marauders,Midnight Marauders Tour Guide,11/4/10
A Tribe Called Quest,The Low End Theory,Scenario,11/4/10
A Tribe Called Quest,The Low End Theory,What?,11/4/10
A Tribe Called Quest,The Low End Theory,Skypager,11/4/10
A Tribe Called Quest,The Low End Theory,Jazz (We've Got),11/4/10
A Tribe Called Quest,The Low End Theory,Jazz (We've Got),11/4/10
A Tribe Called Quest,The Low End Theory,Everything Is Fair,11/4/10
A Tribe Called Quest,The Low End Theory,Check the Rhime,11/4/10
A Tribe Called Quest,The Low End Theory,The Infamous Date Rape,11/4/10
A Tribe Called Quest,The Low End Theory,Vibes and Stuff,11/4/10
A Tribe Called Quest,The Low End Theory,Show Business,11/4/10
A Tribe Called Quest,The Low End Theory,Verses from the Abstract,11/4/10
A Tribe Called Quest,The Low End Theory,Butter,11/4/10
A Tribe Called Quest,The Low End Theory,Rap Promoter,11/4/10
A Tribe Called Quest,The Low End Theory,Buggin' Out,11/4/10
A Tribe Called Quest,The Low End Theory,Excursions,11/4/10
A Tribe Called Quest,The Anthology,Luck Of Lucien,7/21/10
A Tribe Called Quest,The Anthology,Keeping It Moving,7/15/10
A Tribe Called Quest,The Anthology,Description Of A Fool,7/15/10
A Tribe Called Quest,The Anthology,Luck Of Lucien,7/14/10
A Tribe Called Quest,The Anthology,Stressed Out (feat. Faith Evans),7/14/10
A Tribe Called Quest,The Anthology,Oh My God,7/14/10
A Tribe Called Quest,The Anthology,Hot Sex,7/14/10
A Tribe Called Quest,The Anthology,I Left My Wallet in El Segundo,7/14/10
A Tribe Called Quest,The Anthology,Jazz (We've Got),7/14/10
A Tribe Called Quest,The Anthology,Jazz (We've Got),7/14/10
A Tribe Called Quest,The Anthology,Electric Relaxation,7/14/10
A Tribe Called Quest,The Anthology,If the Papes Come,7/14/10
A Tribe Called Quest,The Anthology,Buggin' Out,7/14/10
A Tribe Called Quest,The Anthology,Scenario,7/14/10
A Tribe Called Quest,The Anthology,Can I Kick It?,7/14/10
A Tribe Called Quest,The Anthology,Award Tour,7/14/10
A Tribe Called Quest,The Anthology,Bonita Applebum,7/14/10
A Tribe Called Quest,The Anthology,Check the Rhime,7/14/10
A Tribe Called Quest,Midnight Marauders,Oh My God (feat. Busta Rhymes,6/29/10
A Tribe Called Quest,The Anthology,Jazz (We've Got),6/28/10
A Tribe Called Quest,People's Instinctive Travels,Rhythm (Devoted to the Art of,6/22/10
A Tribe Called Quest,People's Instinctive Travels,Bonita Applebaum,6/22/10
A Tribe Called Quest,Can I Kick It?,Can I Kick It? (Spirit Mix),6/21/10
A Tribe Called Quest,People's Instinctive Travels,Bonita Applebaum,6/17/10
A Tribe Called Quest,Midnight Marauders,Award Tour (feat. Truggy The,6/15/10
A Tribe Called Quest,Beats Rhymes and Life,Separate Together,6/8/10
A Tribe Called Quest,Midnight Marauders,Clap Your Hands,6/8/10
A Tribe Called Quest,The Low End Theory,Verses from the Abstract,6/8/10
A Tribe Called Quest,The Anthology,Check the Rhime,6/7/10
A Tribe Called Quest,The Anthology,Jazz (We've Got),6/4/10
A Tribe Called Quest,The Anthology,Scenario,6/3/10
A Tribe Called Quest,Midnight Marauders,Sucka Nigga,6/3/10
A Tribe Called Quest,Can I Kick It?,Can I Kick It? (Spirit Mix),6/1/10
A Tribe Called Quest,The Anthology,Can I Kick It?,5/19/10
A Tribe Called Quest,The Anthology,Jazz (We've Got),5/19/10
A Tribe Called Quest,Can I Kick It?,Can I Kick It? (Spirit Mix),5/14/10
